crop,region,month,price_php_per_kg
Rice,Luzon-South,2022-11,54.53
Rice,Visayas,2022-11,57.21
Rice,Mindanao,2022-11,51.8
Rice,Luzon-North,2022-12,55.01
Rice,Luzon-Central,2022-12,51.98
Rice,Luzon-South,2022-12,50.67
Rice,Visayas,2022-12,58.12
Rice,Mindanao,2022-12,45.94
Rice,Luzon-North,2023-01,50.57
Rice,Luzon-Central,2023-01,52.02
Rice,Luzon-South,2023-01,54.56
Rice,Visayas,2023-01,59.27
Rice,Mindanao,2023-01,56.77
Rice,Luzon-North,2023-02,55.04
Rice,Luzon-Central,2023-02,52.7
Rice,Luzon-South,2023-02,53.14
Rice,Visayas,2023-02,55.38
Rice,Mindanao,2023-02,46.65
Rice,Luzon-North,2023-03,50.23
Rice,Luzon-Central,2023-03,46.83
Rice,Luzon-South,2023-03,52.39
Rice,Visayas,2023-03,55.15
Rice,Mindanao,2023-03,45.59
Rice,Luzon-North,2023-04,47.66
Rice,Luzon-Central,2023-04,45.9
Rice,Luzon-South,2023-04,55.09
Rice,Visayas,2023-04,55.57
Rice,Mindanao,2023-04,50.16
Rice,Luzon-North,2023-05,55.35
Rice,Luzon-Central,2023-05,49.64
Rice,Luzon-South,2023-05,57.08
Rice,Visayas,2023-05,52.72
Rice,Mindanao,2023-05,54.5
Rice,Luzon-North,2023-06,58.28
Rice,Luzon-Central,2023-06,52.23
Rice,Luzon-South,2023-06,54.39
Rice,Visayas,2023-06,60.52
Rice,Mindanao,2023-06,46.36
Rice,Luzon-North,2023-07,54.65
Rice,Luzon-Central,2023-07,56.63
Rice,Luzon-South,2023-07,59.93
Rice,Visayas,2023-07,59.9
Rice,Mindanao,2023-07,55.4
Rice,Luzon-North,2023-08,56.73
Rice,Luzon-Central,2023-08,58.26
Rice,Luzon-South,2023-08,61.27
Rice,Visayas,2023-08,61.89
Rice,Mindanao,2023-08,56.94
Rice,Luzon-North,2023-09,58.17
Rice,Luzon-Central,2023-09,64.34
Rice,Luzon-South,2023-09,62.39
Rice,Visayas,2023-09,72.68
Rice,Mindanao,2023-09,53.81
Rice,Luzon-North,2023-10,61.07
Rice,Luzon-Central,2023-10,53.49
Rice,Luzon-South,2023-10,58.07
Rice,Visayas,2023-10,64.53
Rice,Mindanao,2023-10,57.0
Rice,Luzon-North,2023-11,52.66
Rice,Luzon-Central,2023-11,57.19
Rice,Luzon-South,2023-11,56.7
Rice,Visayas,2023-11,61.14
Rice,Mindanao,2023-11,53.3
Rice,Luzon-North,2023-12,57.03
Rice,Luzon-Central,2023-12,48.38
Rice,Luzon-South,2023-12,62.85
Rice,Visayas,2023-12,61.49
Rice,Mindanao,2023-12,50.41
Rice,Luzon-North,2024-01,52.78
Rice,Luzon-Central,2024-01,48.88
Rice,Luzon-South,2024-01,54.44
Rice,Visayas,2024-01,61.72
Rice,Mindanao,2024-01,50.85
Rice,Luzon-North,2024-02,52.72
Rice,Luzon-Central,2024-02,52.23
Rice,Luzon-South,2024-02,63.27
Rice,Visayas,2024-02,59.36
Rice,Mindanao,2024-02,50.45
Rice,Luzon-North,2024-03,58.11
Rice,Luzon-Central,2024-03,53.47
Rice,Luzon-South,2024-03,57.29
Rice,Visayas,2024-03,57.01
Rice,Mindanao,2024-03,46.7
Rice,Luzon-North,2024-04,50.95
Rice,Luzon-Central,2024-04,50.71
Rice,Luzon-South,2024-04,56.2
Rice,Visayas,2024-04,59.49
Rice,Mindanao,2024-04,51.72
Rice,Luzon-North,2024-05,56.11
Rice,Luzon-Central,2024-05,53.86
Rice,Luzon-South,2024-05,55.33
Rice,Visayas,2024-05,53.47
Rice,Mindanao,2024-05,50.26
Rice,Luzon-North,2024-06,55.25
Rice,Luzon-Central,2024-06,53.88
Rice,Luzon-South,2024-06,60.08
Rice,Visayas,2024-06,58.76
Rice,Mindanao,2024-06,50.96
Rice,Luzon-North,2024-07,59.69
Rice,Luzon-Central,2024-07,57.92
Rice,Luzon-South,2024-07,60.92
Rice,Visayas,2024-07,66.4
Rice,Mindanao,2024-07,55.18
Rice,Luzon-North,2024-08,59.91
Rice,Luzon-Central,2024-08,60.73
Rice,Luzon-South,2024-08,72.52
Rice,Visayas,2024-08,65.88
Rice,Mindanao,2024-08,62.13
Rice,Luzon-North,2024-09,69.02
Rice,Luzon-Central,2024-09,66.63
Rice,Luzon-South,2024-09,65.01
Rice,Visayas,2024-09,76.76
Rice,Mindanao,2024-09,60.4
Rice,Luzon-North,2024-10,61.74
Rice,Luzon-Central,2024-10,59.34
Rice,Luzon-South,2024-10,67.64
Rice,Visayas,2024-10,67.71
Rice,Mindanao,2024-10,57.64
Rice,Luzon-North,2024-11,63.14
Rice,Luzon-Central,2024-11,54.9
Rice,Luzon-South,2024-11,59.05
Rice,Visayas,2024-11,66.62
Rice,Mindanao,2024-11,57.12
Rice,Luzon-North,2024-12,61.62
Rice,Luzon-Central,2024-12,53.08
Rice,Luzon-South,2024-12,64.66
Rice,Visayas,2024-12,64.62
Rice,Mindanao,2024-12,59.12
Rice,Luzon-North,2025-01,55.02
Rice,Luzon-Central,2025-01,56.96
Rice,Luzon-South,2025-01,60.77
Rice,Visayas,2025-01,58.34
Rice,Mindanao,2025-01,52.63
Rice,Luzon-North,2025-02,62.28
Rice,Luzon-Central,2025-02,55.27
Rice,Luzon-South,2025-02,59.67
Rice,Visayas,2025-02,66.43
Rice,Mindanao,2025-02,57.54
Rice,Luzon-North,2025-03,60.25
Rice,Luzon-Central,2025-03,52.95
Rice,Luzon-South,2025-03,60.12
Rice,Visayas,2025-03,65.21
Rice,Mindanao,2025-03,51.65
Rice,Luzon-North,2025-04,54.95
Rice,Luzon-Central,2025-04,57.07
Rice,Luzon-South,2025-04,64.62
Rice,Visayas,2025-04,58.1
Rice,Mindanao,2025-04,46.2
Rice,Luzon-North,2025-05,54.29
Rice,Luzon-Central,2025-05,53.35
Rice,Luzon-South,2025-05,61.04
Rice,Visayas,2025-05,65.16
Rice,Mindanao,2025-05,54.04
Rice,Luzon-North,2025-06,59.05
Rice,Luzon-Central,2025-06,59.2
Rice,Luzon-South,2025-06,61.17
Rice,Visayas,2025-06,65.94
Rice,Mindanao,2025-06,55.09
Rice,Luzon-North,2025-07,71.75
Rice,Luzon-Central,2025-07,63.22
Rice,Luzon-South,2025-07,63.66
Rice,Visayas,2025-07,64.93
Rice,Mindanao,2025-07,57.56
Rice,Luzon-North,2025-08,61.11
Rice,Luzon-Central,2025-08,61.59
Rice,Luzon-South,2025-08,67.34
Rice,Visayas,2025-08,75.09
Rice,Mindanao,2025-08,60.61
Rice,Luzon-North,2025-09,65.41
Rice,Luzon-Central,2025-09,61.0
Rice,Luzon-South,2025-09,67.31
Rice,Visayas,2025-09,73.31
Rice,Mindanao,2025-09,62.66
Rice,Luzon-North,2025-10,69.7
Rice,Luzon-Central,2025-10,61.33
Rice,Luzon-South,2025-10,72.93
Rice,Visayas,2025-10,72.16
Rice,Mindanao,2025-10,61.33
Rice,Luzon-North,2025-11,56.3
Rice,Luzon-Central,2025-11,56.2
Rice,Luzon-South,2025-11,68.15
Rice,Visayas,2025-11,72.31
Rice,Mindanao,2025-11,58.8
Rice,Luzon-North,2025-12,63.97
Rice,Luzon-Central,2025-12,57.95
Rice,Luzon-South,2025-12,63.5
Rice,Visayas,2025-12,64.35
Rice,Mindanao,2025-12,60.1
Rice,Luzon-North,2026-01,62.97
Rice,Luzon-Central,2026-01,58.73
Rice,Luzon-South,2026-01,63.93
Rice,Visayas,2026-01,68.72
Rice,Mindanao,2026-01,58.5
Rice,Luzon-North,2026-02,59.6
Rice,Luzon-Central,2026-02,64.82
Rice,Luzon-South,2026-02,66.13
Rice,Visayas,2026-02,67.2
Rice,Mindanao,2026-02,62.1
Rice,Luzon-North,2026-03,63.67
Rice,Luzon-Central,2026-03,57.89
Rice,Luzon-South,2026-03,65.3
Rice,Visayas,2026-03,61.91
Rice,Mindanao,2026-03,54.52
Rice,Luzon-North,2026-04,53.41
Rice,Luzon-Central,2026-04,61.33
Rice,Luzon-South,2026-04,57.22
Rice,Visayas,2026-04,67.25
Rice,Mindanao,2026-04,53.67
Squash,Luzon-North,2022-01,31.69
Squash,Luzon-Central,2022-01,31.13
Squash,Luzon-South,2022-01,34.63
Squash,Visayas,2022-01,37.62
Squash,Mindanao,2022-01,30.29
Squash,Luzon-North,2022-02,33.41
Squash,Luzon-Central,2022-02,29.8
Squash,Luzon-South,2022-02,34.8
Squash,Visayas,2022-02,34.83
Squash,Mindanao,2022-02,29.07
Squash,Luzon-North,2022-03,30.9
Squash,Luzon-Central,2022-03,29.71
Squash,Luzon-South,2022-03,32.91
Squash,Visayas,2022-03,34.2
Squash,Mindanao,2022-03,28.14
Squash,Luzon-North,2022-04,29.59
Squash,Luzon-Central,2022-04,30.6
Squash,Luzon-South,2022-04,29.53
Squash,Visayas,2022-04,32.16
Squash,Mindanao,2022-04,30.79
Squash,Luzon-North,2022-05,27.12
Squash,Luzon-Central,2022-05,29.07
Squash,Luzon-South,2022-05,34.07
Squash,Visayas,2022-05,31.08
Squash,Mindanao,2022-05,32.96
Squash,Luzon-North,2022-06,28.43
Squash,Luzon-Central,2022-06,33.6
Squash,Luzon-South,2022-06,36.95
Squash,Visayas,2022-06,36.88
Squash,Mindanao,2022-06,30.03
Squash,Luzon-North,2022-07,34.21
Squash,Luzon-Central,2022-07,30.82
Squash,Luzon-South,2022-07,36.72
Squash,Visayas,2022-07,34.27
Squash,Mindanao,2022-07,30.83
Squash,Luzon-North,2022-08,36.97
Squash,Luzon-Central,2022-08,31.92
Squash,Luzon-South,2022-08,36.3
Squash,Visayas,2022-08,38.35
Squash,Mindanao,2022-08,30.55
Squash,Luzon-North,2022-09,37.95
Squash,Luzon-Central,2022-09,35.01
Squash,Luzon-South,2022-09,34.8
Squash,Visayas,2022-09,38.64
Squash,Mindanao,2022-09,32.06
Squash,Luzon-North,2022-10,33.44
Squash,Luzon-Central,2022-10,33.33
Squash,Luzon-South,2022-10,35.02
Squash,Visayas,2022-10,39.15
Squash,Mindanao,2022-10,31.03
Squash,Luzon-North,2022-11,34.27
Squash,Luzon-Central,2022-11,31.29
Squash,Luzon-South,2022-11,35.76
Squash,Visayas,2022-11,34.32
Squash,Mindanao,2022-11,29.61
Squash,Luzon-North,2022-12,30.18
Squash,Luzon-Central,2022-12,31.63
Squash,Luzon-South,2022-12,35.2
Squash,Visayas,2022-12,38.25
Squash,Mindanao,2022-12,31.7
Squash,Luzon-North,2023-01,32.43
Squash,Luzon-Central,2023-01,30.42
Squash,Luzon-South,2023-01,34.28
Squash,Visayas,2023-01,34.54
Squash,Mindanao,2023-01,31.96
Squash,Luzon-North,2023-02,33.54
Squash,Luzon-Central,2023-02,29.46
Squash,Luzon-South,2023-02,32.47
Squash,Visayas,2023-02,36.96
Squash,Mindanao,2023-02,30.25
Squash,Luzon-North,2023-03,30.71
Squash,Luzon-Central,2023-03,31.6
Squash,Luzon-South,2023-03,31.99
Squash,Visayas,2023-03,33.09
Squash,Mindanao,2023-03,28.23
Squash,Luzon-North,2023-04,27.74
Squash,Luzon-Central,2023-04,30.8
Squash,Luzon-South,2023-04,30.34
Squash,Visayas,2023-04,32.27
Squash,Mindanao,2023-04,27.54
Squash,Luzon-North,2023-05,32.54
Squash,Luzon-Central,2023-05,30.04
Squash,Luzon-South,2023-05,32.99
Squash,Visayas,2023-05,31.06
Squash,Mindanao,2023-05,29.07
Squash,Luzon-North,2023-06,30.27
Squash,Luzon-Central,2023-06,31.85
Squash,Luzon-South,2023-06,34.94
Squash,Visayas,2023-06,35.26
Squash,Mindanao,2023-06,33.5
Squash,Luzon-North,2023-07,34.53
Squash,Luzon-Central,2023-07,33.26
Squash,Luzon-South,2023-07,35.58
Squash,Visayas,2023-07,35.98
Squash,Mindanao,2023-07,32.8
Squash,Luzon-North,2023-08,37.19
Squash,Luzon-Central,2023-08,31.64
Squash,Luzon-South,2023-08,38.96
Squash,Visayas,2023-08,39.04
Squash,Mindanao,2023-08,34.35
Squash,Luzon-North,2023-09,36.73
Squash,Luzon-Central,2023-09,32.31
Squash,Luzon-South,2023-09,35.47
Squash,Visayas,2023-09,42.3
Squash,Mindanao,2023-09,33.8
Squash,Luzon-North,2023-10,32.16
Squash,Luzon-Central,2023-10,33.8
Squash,Luzon-South,2023-10,35.68
Squash,Visayas,2023-10,33.93
Squash,Mindanao,2023-10,28.5
Squash,Luzon-North,2023-11,30.07
Squash,Luzon-Central,2023-11,31.81
Squash,Luzon-South,2023-11,34.24
Squash,Visayas,2023-11,34.87
Squash,Mindanao,2023-11,30.83
Squash,Luzon-North,2023-12,33.01
Squash,Luzon-Central,2023-12,27.53
Squash,Luzon-South,2023-12,33.15
Squash,Visayas,2023-12,33.18
Squash,Mindanao,2023-12,27.97
Squash,Luzon-North,2024-01,31.18
Squash,Luzon-Central,2024-01,30.58
Squash,Luzon-South,2024-01,33.21
Squash,Visayas,2024-01,32.1
Squash,Mindanao,2024-01,29.09
Squash,Luzon-North,2024-02,35.29
Squash,Luzon-Central,2024-02,29.15
Squash,Luzon-South,2024-02,30.82
Squash,Visayas,2024-02,35.1
Squash,Mindanao,2024-02,30.7
Squash,Luzon-North,2024-03,31.82
Squash,Luzon-Central,2024-03,28.18
Squash,Luzon-South,2024-03,34.28
Squash,Visayas,2024-03,32.27
Squash,Mindanao,2024-03,27.28
Squash,Luzon-North,2024-04,29.84
Squash,Luzon-Central,2024-04,29.39
Squash,Luzon-South,2024-04,33.47
Squash,Visayas,2024-04,34.28
Squash,Mindanao,2024-04,28.59
Squash,Luzon-North,2024-05,32.89
Squash,Luzon-Central,2024-05,30.29
Squash,Luzon-South,2024-05,34.47
Squash,Visayas,2024-05,31.55
Squash,Mindanao,2024-05,26.92
Squash,Luzon-North,2024-06,33.97
Squash,Luzon-Central,2024-06,29.22
Squash,Luzon-South,2024-06,33.82
Squash,Visayas,2024-06,35.15
Squash,Mindanao,2024-06,29.67
Squash,Luzon-North,2024-07,32.91
Squash,Luzon-Central,2024-07,34.57
Squash,Luzon-South,2024-07,30.88
Squash,Visayas,2024-07,37.97
Squash,Mindanao,2024-07,34.91
Squash,Luzon-North,2024-08,35.32
Squash,Luzon-Central,2024-08,33.83
Squash,Luzon-South,2024-08,38.39
Squash,Visayas,2024-08,41.58
Squash,Mindanao,2024-08,30.86
Squash,Luzon-North,2024-09,36.08
Squash,Luzon-Central,2024-09,34.16
Squash,Luzon-South,2024-09,38.77
Squash,Visayas,2024-09,39.1
Squash,Mindanao,2024-09,34.51
Squash,Luzon-North,2024-10,33.91
Squash,Luzon-Central,2024-10,33.34
Squash,Luzon-South,2024-10,35.15
Squash,Visayas,2024-10,36.17
Squash,Mindanao,2024-10,31.99
Squash,Luzon-North,2024-11,32.49
Squash,Luzon-Central,2024-11,29.57
Squash,Luzon-South,2024-11,37.05
Squash,Visayas,2024-11,35.1
Squash,Mindanao,2024-11,28.32
Squash,Luzon-North,2024-12,33.85
Squash,Luzon-Central,2024-12,29.64
Squash,Luzon-South,2024-12,34.54
Squash,Visayas,2024-12,34.62
Squash,Mindanao,2024-12,30.21
Squash,Luzon-North,2025-01,32.36
Squash,Luzon-Central,2025-01,29.91
Squash,Luzon-South,2025-01,33.75
Squash,Visayas,2025-01,38.17
Squash,Mindanao,2025-01,26.5
Squash,Luzon-North,2025-02,32.19
Squash,Luzon-Central,2025-02,31.47
Squash,Luzon-South,2025-02,31.91
Squash,Visayas,2025-02,32.28
Squash,Mindanao,2025-02,33.06
Squash,Luzon-North,2025-03,30.54
Squash,Luzon-Central,2025-03,32.98
Squash,Luzon-South,2025-03,33.55
Squash,Visayas,2025-03,33.74
Squash,Mindanao,2025-03,29.63
Squash,Luzon-North,2025-04,31.78
Squash,Luzon-Central,2025-04,31.32
Squash,Luzon-South,2025-04,33.05
Squash,Visayas,2025-04,33.51
Squash,Mindanao,2025-04,28.9
Squash,Luzon-North,2025-05,33.57
Squash,Luzon-Central,2025-05,31.42
Squash,Luzon-South,2025-05,31.37
Squash,Visayas,2025-05,32.88
Squash,Mindanao,2025-05,29.73
Squash,Luzon-North,2025-06,31.71
Squash,Luzon-Central,2025-06,30.83
Squash,Luzon-South,2025-06,32.73
Squash,Visayas,2025-06,34.89
Squash,Mindanao,2025-06,31.09
Squash,Luzon-North,2025-07,35.38
Squash,Luzon-Central,2025-07,32.37
Squash,Luzon-South,2025-07,39.05
Squash,Visayas,2025-07,36.26
Squash,Mindanao,2025-07,36.34
Squash,Luzon-North,2025-08,37.07
Squash,Luzon-Central,2025-08,34.74
Squash,Luzon-South,2025-08,36.15
Squash,Visayas,2025-08,32.75
Squash,Mindanao,2025-08,32.58
Squash,Luzon-North,2025-09,36.27
Squash,Luzon-Central,2025-09,37.83
Squash,Luzon-South,2025-09,35.14
Squash,Visayas,2025-09,42.53
Squash,Mindanao,2025-09,33.01
Squash,Luzon-North,2025-10,35.92
Squash,Luzon-Central,2025-10,29.06
Squash,Luzon-South,2025-10,36.66
Squash,Visayas,2025-10,36.8
Squash,Mindanao,2025-10,33.34
Squash,Luzon-North,2025-11,32.89
Squash,Luzon-Central,2025-11,29.64
Squash,Luzon-South,2025-11,36.01
Squash,Visayas,2025-11,36.59
Squash,Mindanao,2025-11,31.36
Squash,Luzon-North,2025-12,33.73
Squash,Luzon-Central,2025-12,32.52
Squash,Luzon-South,2025-12,33.67
Squash,Visayas,2025-12,32.32
Squash,Mindanao,2025-12,27.79
Squash,Luzon-North,2026-01,34.27
Squash,Luzon-Central,2026-01,31.92
Squash,Luzon-South,2026-01,33.89
Squash,Visayas,2026-01,33.92
Squash,Mindanao,2026-01,29.91
Squash,Luzon-North,2026-02,32.15
Squash,Luzon-Central,2026-02,30.31
Squash,Luzon-South,2026-02,32.54
Squash,Visayas,2026-02,38.43
Squash,Mindanao,2026-02,30.2
Squash,Luzon-North,2026-03,30.21
Squash,Luzon-Central,2026-03,27.96
Squash,Luzon-South,2026-03,31.52
Squash,Visayas,2026-03,34.85
Squash,Mindanao,2026-03,30.07
Squash,Luzon-North,2026-04,30.49
Squash,Luzon-Central,2026-04,29.67
Squash,Luzon-South,2026-04,31.88
Squash,Visayas,2026-04,31.45
Squash,Mindanao,2026-04,30.54
Okra,Luzon-North,2022-01,56.19
Okra,Luzon-Central,2022-01,46.19
Okra,Luzon-South,2022-01,52.14
Okra,Visayas,2022-01,56.38
Okra,Mindanao,2022-01,45.93
Okra,Luzon-North,2022-02,46.74
Okra,Luzon-Central,2022-02,45.93
Okra,Luzon-South,2022-02,53.0
Okra,Visayas,2022-02,55.18
Okra,Mindanao,2022-02,46.49
Okra,Luzon-North,2022-03,51.38
Okra,Luzon-Central,2022-03,49.3
Okra,Luzon-South,2022-03,52.2
Okra,Visayas,2022-03,52.91
Okra,Mindanao,2022-03,44.92
Okra,Luzon-North,2022-04,49.98
Okra,Luzon-Central,2022-04,48.84
Okra,Luzon-South,2022-04,51.22
Okra,Visayas,2022-04,53.71
Okra,Mindanao,2022-04,44.5
Okra,Luzon-North,2022-05,46.35
Okra,Luzon-Central,2022-05,45.48
Okra,Luzon-South,2022-05,54.37
Okra,Visayas,2022-05,55.06
Okra,Mindanao,2022-05,50.07
Okra,Luzon-North,2022-06,52.29
Okra,Luzon-Central,2022-06,52.22
Okra,Luzon-South,2022-06,58.37
Okra,Visayas,2022-06,59.11
Okra,Mindanao,2022-06,47.02
Okra,Luzon-North,2022-07,53.41
Okra,Luzon-Central,2022-07,52.09
Okra,Luzon-South,2022-07,53.82
Okra,Visayas,2022-07,59.6
Okra,Mindanao,2022-07,52.7
Okra,Luzon-North,2022-08,55.37
Okra,Luzon-Central,2022-08,59.84
Okra,Luzon-South,2022-08,58.71
Okra,Visayas,2022-08,60.65
Okra,Mindanao,2022-08,52.13
Okra,Luzon-North,2022-09,55.97
Okra,Luzon-Central,2022-09,56.87
Okra,Luzon-South,2022-09,60.99
Okra,Visayas,2022-09,67.88
Okra,Mindanao,2022-09,55.61
Okra,Luzon-North,2022-10,57.71
Okra,Luzon-Central,2022-10,53.36
Okra,Luzon-South,2022-10,54.84
Okra,Visayas,2022-10,60.43
Okra,Mindanao,2022-10,50.05
Okra,Luzon-North,2022-11,55.86
Okra,Luzon-Central,2022-11,51.11
Okra,Luzon-South,2022-11,60.65
Okra,Visayas,2022-11,59.7
Okra,Mindanao,2022-11,51.66
Okra,Luzon-North,2022-12,53.11
Okra,Luzon-Central,2022-12,50.93
Okra,Luzon-South,2022-12,56.93
Okra,Visayas,2022-12,59.32
Okra,Mindanao,2022-12,47.1
Okra,Luzon-North,2023-01,54.04
Okra,Luzon-Central,2023-01,57.27
Okra,Luzon-South,2023-01,55.13
Okra,Visayas,2023-01,56.24
Okra,Mindanao,2023-01,47.35
Okra,Luzon-North,2023-02,49.15
Okra,Luzon-Central,2023-02,53.89
Okra,Luzon-South,2023-02,55.8
Okra,Visayas,2023-02,58.08
Okra,Mindanao,2023-02,53.82
Okra,Luzon-North,2023-03,58.08
Okra,Luzon-Central,2023-03,47.34
Okra,Luzon-South,2023-03,57.04
Okra,Visayas,2023-03,57.47
Okra,Mindanao,2023-03,48.95
Okra,Luzon-North,2023-04,52.54
Okra,Luzon-Central,2023-04,49.2
Okra,Luzon-South,2023-04,58.16
Okra,Visayas,2023-04,57.12
Okra,Mindanao,2023-04,48.54
Okra,Luzon-North,2023-05,55.89
Okra,Luzon-Central,2023-05,52.77
Okra,Luzon-South,2023-05,56.52
Okra,Visayas,2023-05,57.75
Okra,Mindanao,2023-05,53.23
Okra,Luzon-North,2023-06,56.41
Okra,Luzon-Central,2023-06,52.57
Okra,Luzon-South,2023-06,55.29
Okra,Visayas,2023-06,58.39
Okra,Mindanao,2023-06,48.48
Okra,Luzon-North,2023-07,57.18
Okra,Luzon-Central,2023-07,55.3
Okra,Luzon-South,2023-07,53.6
Okra,Visayas,2023-07,61.48
Okra,Mindanao,2023-07,54.61
Okra,Luzon-North,2023-08,60.36
Okra,Luzon-Central,2023-08,54.72
Okra,Luzon-South,2023-08,66.84
Okra,Visayas,2023-08,62.4
Okra,Mindanao,2023-08,52.25
Okra,Luzon-North,2023-09,57.91
Okra,Luzon-Central,2023-09,58.73
Okra,Luzon-South,2023-09,67.44
Okra,Visayas,2023-09,69.97
Okra,Mindanao,2023-09,57.53
Okra,Luzon-North,2023-10,55.76
Okra,Luzon-Central,2023-10,55.05
Okra,Luzon-South,2023-10,59.46
Okra,Visayas,2023-10,63.47
Okra,Mindanao,2023-10,50.25
Okra,Luzon-North,2023-11,56.57
Okra,Luzon-Central,2023-11,55.75
Okra,Luzon-South,2023-11,58.63
Okra,Visayas,2023-11,62.15
Okra,Mindanao,2023-11,49.86
Okra,Luzon-North,2023-12,51.36
Okra,Luzon-Central,2023-12,51.48
Okra,Luzon-South,2023-12,61.53
Okra,Visayas,2023-12,62.9
Okra,Mindanao,2023-12,50.34
Okra,Luzon-North,2024-01,58.99
Okra,Luzon-Central,2024-01,52.55
Okra,Luzon-South,2024-01,62.84
Okra,Visayas,2024-01,61.54
Okra,Mindanao,2024-01,50.58
Okra,Luzon-North,2024-02,58.12
Okra,Luzon-Central,2024-02,51.58
Okra,Luzon-South,2024-02,55.94
Okra,Visayas,2024-02,55.99
Okra,Mindanao,2024-02,52.65
Okra,Luzon-North,2024-03,54.3
Okra,Luzon-Central,2024-03,52.07
Okra,Luzon-South,2024-03,56.0
Okra,Visayas,2024-03,63.03
Okra,Mindanao,2024-03,49.56
Okra,Luzon-North,2024-04,52.17
Okra,Luzon-Central,2024-04,55.2
Okra,Luzon-South,2024-04,60.88
Okra,Visayas,2024-04,59.45
Okra,Mindanao,2024-04,45.96
Okra,Luzon-North,2024-05,53.84
Okra,Luzon-Central,2024-05,54.92
Okra,Luzon-South,2024-05,58.33
Okra,Visayas,2024-05,64.6
Okra,Mindanao,2024-05,48.09
Okra,Luzon-North,2024-06,60.0
Okra,Luzon-Central,2024-06,53.96
Okra,Luzon-South,2024-06,64.96
Okra,Visayas,2024-06,62.44
Okra,Mindanao,2024-06,56.75
Okra,Luzon-North,2024-07,58.06
Okra,Luzon-Central,2024-07,53.54
Okra,Luzon-South,2024-07,59.5
Okra,Visayas,2024-07,62.84
Okra,Mindanao,2024-07,52.94
Okra,Luzon-North,2024-08,66.93
Okra,Luzon-Central,2024-08,64.68
Okra,Luzon-South,2024-08,67.21
Okra,Visayas,2024-08,64.67
Okra,Mindanao,2024-08,58.38
Okra,Luzon-North,2024-09,62.37
Okra,Luzon-Central,2024-09,66.51
Okra,Luzon-South,2024-09,68.89
Okra,Visayas,2024-09,71.46
Okra,Mindanao,2024-09,58.86
Okra,Luzon-North,2024-10,56.26
Okra,Luzon-Central,2024-10,57.74
Okra,Luzon-South,2024-10,62.01
Okra,Visayas,2024-10,68.81
Okra,Mindanao,2024-10,58.45
Okra,Luzon-North,2024-11,56.97
Okra,Luzon-Central,2024-11,55.87
Okra,Luzon-South,2024-11,67.19
Okra,Visayas,2024-11,61.02
Okra,Mindanao,2024-11,52.66
Okra,Luzon-North,2024-12,57.77
Okra,Luzon-Central,2024-12,54.14
Okra,Luzon-South,2024-12,60.05
Okra,Visayas,2024-12,64.79
Okra,Mindanao,2024-12,59.06
Okra,Luzon-North,2025-01,53.48
Okra,Luzon-Central,2025-01,56.31
Okra,Luzon-South,2025-01,61.77
Okra,Visayas,2025-01,63.14
Okra,Mindanao,2025-01,54.08
Okra,Luzon-North,2025-02,57.97
Okra,Luzon-Central,2025-02,59.46
Okra,Luzon-South,2025-02,60.48
Okra,Visayas,2025-02,63.28
Okra,Mindanao,2025-02,54.84
Okra,Luzon-North,2025-03,57.75
Okra,Luzon-Central,2025-03,54.67
Okra,Luzon-South,2025-03,63.32
Okra,Visayas,2025-03,62.01
Okra,Mindanao,2025-03,53.88
Okra,Luzon-North,2025-04,56.96
Okra,Luzon-Central,2025-04,52.07
Okra,Luzon-South,2025-04,57.47
Okra,Visayas,2025-04,58.43
Okra,Mindanao,2025-04,53.62
Okra,Luzon-North,2025-05,56.46
Okra,Luzon-Central,2025-05,53.23
Okra,Luzon-South,2025-05,62.21
Okra,Visayas,2025-05,64.89
Okra,Mindanao,2025-05,49.66
Okra,Luzon-North,2025-06,66.39
Okra,Luzon-Central,2025-06,58.86
Okra,Luzon-South,2025-06,63.94
Okra,Visayas,2025-06,69.64
Okra,Mindanao,2025-06,57.13
Okra,Luzon-North,2025-07,61.38
Okra,Luzon-Central,2025-07,67.43
Okra,Luzon-South,2025-07,62.89
Okra,Visayas,2025-07,68.03
Okra,Mindanao,2025-07,61.36
Okra,Luzon-North,2025-08,63.05
Okra,Luzon-Central,2025-08,63.62
Okra,Luzon-South,2025-08,71.29
Okra,Visayas,2025-08,80.58
Okra,Mindanao,2025-08,59.18
Okra,Luzon-North,2025-09,67.97
Okra,Luzon-Central,2025-09,67.56
Okra,Luzon-South,2025-09,71.83
Okra,Visayas,2025-09,69.16
Okra,Mindanao,2025-09,64.66
Okra,Luzon-North,2025-10,66.34
Okra,Luzon-Central,2025-10,64.76
Okra,Luzon-South,2025-10,73.21
Okra,Visayas,2025-10,74.88
Okra,Mindanao,2025-10,62.62
Okra,Luzon-North,2025-11,63.58
Okra,Luzon-Central,2025-11,56.8
Okra,Luzon-South,2025-11,65.29
Okra,Visayas,2025-11,68.36
Okra,Mindanao,2025-11,57.06
Okra,Luzon-North,2025-12,61.95
Okra,Luzon-Central,2025-12,56.74
Okra,Luzon-South,2025-12,69.7
Okra,Visayas,2025-12,73.74
Okra,Mindanao,2025-12,56.22
Okra,Luzon-North,2026-01,63.17
Okra,Luzon-Central,2026-01,58.75
Okra,Luzon-South,2026-01,69.13
Okra,Visayas,2026-01,68.34
Okra,Mindanao,2026-01,57.82
